fat_tree,nb_roots,nb_proc,size,rank,communication_time,computation_time
"2;24,48;1,5;1,1",5,144,6600,120,1.80678037,14.55709439
"2;24,48;1,5;1,1",5,144,6600,121,1.78426734,14.55706722
"2;24,48;1,5;1,1",5,144,6600,122,1.75727582,14.55702722
"2;24,48;1,5;1,1",5,144,6600,123,1.82142459,14.55698452
"2;24,48;1,5;1,1",5,144,6600,124,1.81284175,14.55701764
"2;24,48;1,5;1,1",5,144,6600,125,1.8100843,14.55704269
"2;24,48;1,5;1,1",5,144,6600,126,1.79060827,14.55712231
"2;24,48;1,5;1,1",5,144,6600,127,1.73831564,14.55713219
"2;24,48;1,5;1,1",5,144,6600,128,1.73450969,14.55729884
"2;24,48;1,5;1,1",5,144,6600,129,1.7850265,14.55723278
"2;24,48;1,5;1,1",5,144,6600,130,1.80671044,14.55706957
"2;24,48;1,5;1,1",5,144,6600,131,1.78930148,14.55700867
"2;24,48;1,5;1,1",5,144,6600,132,1.83266254,14.55705397
"2;24,48;1,5;1,1",5,144,6600,133,1.81984099,14.55709638
"2;24,48;1,5;1,1",5,144,6600,134,1.80311198,14.55709767
"2;24,48;1,5;1,1",5,144,6600,135,1.81445183,14.5572475
"2;24,48;1,5;1,1",5,144,6600,136,1.84365867,14.55699381
"2;24,48;1,5;1,1",5,144,6600,137,1.84655875,14.55710774
"2;24,48;1,5;1,1",5,144,6600,138,1.83366877,14.5571392
"2;24,48;1,5;1,1",5,144,6600,139,1.78145067,14.55704146
"2;24,48;1,5;1,1",5,144,6600,140,1.78227179,14.55703403
"2;24,48;1,5;1,1",5,144,6600,141,1.83853351,14.55697415
"2;24,48;1,5;1,1",5,144,6600,142,1.83250023,14.55703792
"2;24,48;1,5;1,1",5,144,6600,143,1.8319717,14.55694736
"2;24,48;1,3;1,1",3,144,6600,0,2.23935097,15.27562814
"2;24,48;1,3;1,1",3,144,6600,1,2.23174701,15.27561979
"2;24,48;1,3;1,1",3,144,6600,2,2.23911589,15.27565362
"2;24,48;1,3;1,1",3,144,6600,3,2.23885212,15.27592675
"2;24,48;1,3;1,1",3,144,6600,4,2.23170569,15.27568888
"2;24,48;1,3;1,1",3,144,6600,5,2.23917521,15.2755943
"2;24,48;1,3;1,1",3,144,6600,6,2.23913611,15.27567823
"2;24,48;1,3;1,1",3,144,6600,7,2.21913786,15.27568859
"2;24,48;1,3;1,1",3,144,6600,8,2.20646379,15.27553352
"2;24,48;1,3;1,1",3,144,6600,9,2.20651621,15.27548111
"2;24,48;1,3;1,1",3,144,6600,10,2.21937103,15.27540532
"2;24,48;1,3;1,1",3,144,6600,11,2.23915606,15.27561345
"2;24,48;1,3;1,1",3,144,6600,12,2.23915693,15.27564205
"2;24,48;1,3;1,1",3,144,6600,13,2.23172302,15.27565956
"2;24,48;1,3;1,1",3,144,6600,14,2.23899352,15.27580996
"2;24,48;1,3;1,1",3,144,6600,15,2.23910767,15.27569333
"2;24,48;1,3;1,1",3,144,6600,16,2.23166682,15.27573471
"2;24,48;1,3;1,1",3,144,6600,17,2.23905694,15.27571968
"2;24,48;1,3;1,1",3,144,6600,18,2.23917896,15.27560156
"2;24,48;1,3;1,1",3,144,6600,19,2.22031133,15.27563669
"2;24,48;1,3;1,1",3,144,6600,20,2.19613783,15.27564396
"2;24,48;1,3;1,1",3,144,6600,21,2.19635464,15.27547987
"2;24,48;1,3;1,1",3,144,6600,22,2.22051704,15.27543939
"2;24,48;1,3;1,1",3,144,6600,23,2.23915632,15.27562234
"2;24,48;1,3;1,1",3,144,6600,24,2.23896846,15.27562658
"2;24,48;1,3;1,1",3,144,6600,25,2.23153134,15.27562524
"2;24,48;1,3;1,1",3,144,6600,26,2.23882945,15.27574875
"2;24,48;1,3;1,1",3,144,6600,27,2.23889799,15.27567789
"2;24,48;1,3;1,1",3,144,6600,28,2.23141597,15.27574225
"2;24,48;1,3;1,1",3,144,6600,29,2.23886264,15.27570739
"2;24,48;1,3;1,1",3,144,6600,30,2.23893296,15.27564783
"2;24,48;1,3;1,1",3,144,6600,31,2.2199715,15.27579933
"2;24,48;1,3;1,1",3,144,6600,32,2.19579165,15.27578375
"2;24,48;1,3;1,1",3,144,6600,33,2.1961009,15.27552308
"2;24,48;1,3;1,1",3,144,6600,34,2.22030231,15.27545825
"2;24,48;1,3;1,1",3,144,6600,35,2.23892932,15.27564157
"2;24,48;1,3;1,1",3,144,6600,36,2.22871929,15.27561052
"2;24,48;1,3;1,1",3,144,6600,37,2.22442136,15.27561829
"2;24,48;1,3;1,1",3,144,6600,38,2.22873606,15.27559375
"2;24,48;1,3;1,1",3,144,6600,39,2.22869983,15.27562998
"2;24,48;1,3;1,1",3,144,6600,40,2.22437988,15.27565696
"2;24,48;1,3;1,1",3,144,6600,41,2.22873293,15.2755956
"2;24,48;1,3;1,1",3,144,6600,42,2.22866482,15.27566499
"2;24,48;1,3;1,1",3,144,6600,43,2.20223639,15.27559892
"2;24,48;1,3;1,1",3,144,6600,44,2.14829165,15.2757825
"2;24,48;1,3;1,1",3,144,6600,45,2.14869919,15.27536855
"2;24,48;1,3;1,1",3,144,6600,46,2.202396,15.27543931
"2;24,48;1,3;1,1",3,144,6600,47,2.22874034,15.27558819
"2;24,48;1,3;1,1",3,144,6600,48,2.2283892,15.27596195
"2;24,48;1,3;1,1",3,144,6600,49,2.22443581,15.27558345
"2;24,48;1,3;1,1",3,144,6600,50,2.2286332,15.27569661
"2;24,48;1,3;1,1",3,144,6600,51,2.22873421,15.2755956
"2;24,48;1,3;1,1",3,144,6600,52,2.22430069,15.27575186
"2;24,48;1,3;1,1",3,144,6600,53,2.22865074,15.27569532
"2;24,48;1,3;1,1",3,144,6600,54,2.22869689,15.27563292
"2;24,48;1,3;1,1",3,144,6600,55,2.2021972,15.2756381
"2;24,48;1,3;1,1",3,144,6600,56,2.14879334,15.27530604
"2;24,48;1,3;1,1",3,144,6600,57,2.1491406,15.27492713
"2;24,48;1,3;1,1",3,144,6600,58,2.20351435,15.27432759
"2;24,48;1,3;1,1",3,144,6600,59,2.229076,15.27525253
"2;24,48;1,3;1,1",3,144,6600,60,2.22875716,15.27557265
"2;24,48;1,3;1,1",3,144,6600,61,2.22383592,15.27558322
"2;24,48;1,3;1,1",3,144,6600,62,2.22878533,15.27554448
"2;24,48;1,3;1,1",3,144,6600,63,2.2286412,15.27568861
"2;24,48;1,3;1,1",3,144,6600,64,2.22374697,15.2756943
"2;24,48;1,3;1,1",3,144,6600,65,2.2287232,15.27560661
"2;24,48;1,3;1,1",3,144,6600,66,2.22854599,15.27579844
"2;24,48;1,3;1,1",3,144,6600,67,2.202261,15.27557431
"2;24,48;1,3;1,1",3,144,6600,68,2.16016655,15.27523107
"2;24,48;1,3;1,1",3,144,6600,69,2.16103149,15.27438158
"2;24,48;1,3;1,1",3,144,6600,70,2.20195924,15.27587607
"2;24,48;1,3;1,1",3,144,6600,71,2.22887609,15.27545244
"2;24,48;1,3;1,1",3,144,6600,72,2.22868409,15.27564572
"2;24,48;1,3;1,1",3,144,6600,73,2.22383533,15.27559743
"2;24,48;1,3;1,1",3,144,6600,74,2.22878604,15.27554376
"2;24,48;1,3;1,1",3,144,6600,75,2.22857287,15.27575694
"2;24,48;1,3;1,1",3,144,6600,76,2.22377017,15.27565542
"2;24,48;1,3;1,1",3,144,6600,77,2.22871579,15.27561402
"2;24,48;1,3;1,1",3,144,6600,78,2.22870552,15.27562429
"2;24,48;1,3;1,1",3,144,6600,79,2.20222313,15.27561217
"2;24,48;1,3;1,1",3,144,6600,80,2.16016169,15.27524222
"2;24,48;1,3;1,1",3,144,6600,81,2.16006365,15.27533398
"2;24,48;1,3;1,1",3,144,6600,82,2.20149562,15.27633968
"2;24,48;1,3;1,1",3,144,6600,83,2.22902851,15.27530002
"2;24,48;1,3;1,1",3,144,6600,84,2.187022,15.27558658
"2;24,48;1,3;1,1",3,144,6600,85,2.18312373,15.27564817
"2;24,48;1,3;1,1",3,144,6600,86,2.18696079,15.27564779
"2;24,48;1,3;1,1",3,144,6600,87,2.18694756,15.27566102
"2;24,48;1,3;1,1",3,144,6600,88,2.18318187,15.27559003
"2;24,48;1,3;1,1",3,144,6600,89,2.18698443,15.27562414
"2;24,48;1,3;1,1",3,144,6600,90,2.18705207,15.27555651
"2;24,48;1,3;1,1",3,144,6600,91,2.16254427,15.27564122
"2;24,48;1,3;1,1",3,144,6600,92,2.10843838,15.27542048
"2;24,48;1,3;1,1",3,144,6600,93,2.10965349,15.27420598
"2;24,48;1,3;1,1",3,144,6600,94,2.16303653,15.27514768
"2;24,48;1,3;1,1",3,144,6600,95,2.18702193,15.27558536
"2;24,48;1,3;1,1",3,144,6600,96,2.18649265,15.27611592
"2;24,48;1,3;1,1",3,144,6600,97,2.18369648,15.27509605
"2;24,48;1,3;1,1",3,144,6600,98,2.18795852,15.27465903
"2;24,48;1,3;1,1",3,144,6600,99,2.1875797,15.27502887
"2;24,48;1,3;1,1",3,144,6600,100,2.18335494,15.27541695
"2;24,48;1,3;1,1",3,144,6600,101,2.18768861,15.27491996
"2;24,48;1,3;1,1",3,144,6600,102,2.18619037,15.2764182
"2;24,48;1,3;1,1",3,144,6600,103,2.16316605,15.27502665
"2;24,48;1,3;1,1",3,144,6600,104,2.10957437,15.27431975
"2;24,48;1,3;1,1",3,144,6600,105,2.10611461,15.27775062
"2;24,48;1,3;1,1",3,144,6600,106,2.16124434,15.27693987
"2;24,48;1,3;1,1",3,144,6600,107,2.18910039,15.27351321
"2;24,48;1,3;1,1",3,144,6600,108,2.19684084,15.27499638
"2;24,48;1,3;1,1",3,144,6600,109,2.2010781,15.27490288
"2;24,48;1,3;1,1",3,144,6600,110,2.19548968,15.27634754
"2;24,48;1,3;1,1",3,144,6600,111,2.19684315,15.27499406
"2;24,48;1,3;1,1",3,144,6600,112,2.20111889,15.27487743
"2;24,48;1,3;1,1",3,144,6600,113,2.19664467,15.27519254
"2;24,48;1,3;1,1",3,144,6600,114,2.19675331,15.27510808
"2;24,48;1,3;1,1",3,144,6600,115,2.16326229,15.27497831
"2;24,48;1,3;1,1",3,144,6600,116,2.12924286,15.27684437
"2;24,48;1,3;1,1",3,144,6600,117,2.12743892,15.27871695
"2;24,48;1,3;1,1",3,144,6600,118,2.15842396,15.27980526
"2;24,48;1,3;1,1",3,144,6600,119,2.1978775,15.27395843
"2;24,48;1,3;1,1",3,144,6600,120,2.19693473,15.27490249
"2;24,48;1,3;1,1",3,144,6600,121,2.20095266,15.27503757
"2;24,48;1,3;1,1",3,144,6600,122,2.19675586,15.27508135
"2;24,48;1,3;1,1",3,144,6600,123,2.19568753,15.27614969
"2;24,48;1,3;1,1",3,144,6600,124,2.19942748,15.27662126
"2;24,48;1,3;1,1",3,144,6600,125,2.1971539,15.27470054
"2;24,48;1,3;1,1",3,144,6600,126,2.19693449,15.27490272
"2;24,48;1,3;1,1",3,144,6600,127,2.16179006,15.27645063
"2;24,48;1,3;1,1",3,144,6600,128,2.13205838,15.27403538
"2;24,48;1,3;1,1",3,144,6600,129,2.13025969,15.27583387
"2;24,48;1,3;1,1",3,144,6600,130,2.16338312,15.27484055
"2;24,48;1,3;1,1",3,144,6600,131,2.19373784,15.27809809
"2;24,48;1,3;1,1",3,144,6600,132,2.23970166,15.27489248
"2;24,48;1,3;1,1",3,144,6600,133,2.23223552,15.27491271
"2;24,48;1,3;1,1",3,144,6600,134,2.23916362,15.27539949
"2;24,48;1,3;1,1",3,144,6600,135,2.23947134,15.27515918
"2;24,48;1,3;1,1",3,144,6600,136,2.23189939,15.27527291
"2;24,48;1,3;1,1",3,144,6600,137,2.23949764,15.27507567
"2;24,48;1,3;1,1",3,144,6600,138,2.23916437,15.27543455
"2;24,48;1,3;1,1",3,144,6600,139,2.21848193,15.27610589
"2;24,48;1,3;1,1",3,144,6600,140,2.20769442,15.2740965
"2;24,48;1,3;1,1",3,144,6600,141,2.1959697,15.28582122
"2;24,48;1,3;1,1",3,144,6600,142,2.21278517,15.28178351
"2;24,48;1,3;1,1",3,144,6600,143,2.24036272,15.2742097
"2;24,48;1,10;1,1",10,144,6600,0,1.46586096,14.46166224
"2;24,48;1,10;1,1",10,144,6600,1,1.51159906,14.46157924
"2;24,48;1,10;1,1",10,144,6600,2,1.47028815,14.4617309
"2;24,48;1,10;1,1",10,144,6600,3,1.46135048,14.46160335
"2;24,48;1,10;1,1",10,144,6600,4,1.46294526,14.4615753
"2;24,48;1,10;1,1",10,144,6600,5,1.46450644,14.46156474
"2;24,48;1,10;1,1",10,144,6600,6,1.46353323,14.46152843
"2;24,48;1,10;1,1",10,144,6600,7,1.46947388,14.46156493
"2;24,48;1,10;1,1",10,144,6600,8,1.4557532,14.46160946
"2;24,48;1,10;1,1",10,144,6600,9,1.45938755,14.46181404
"2;24,48;1,10;1,1",10,144,6600,10,1.45098513,14.46163942
"2;24,48;1,10;1,1",10,144,6600,11,1.51164834,14.46152996
"2;24,48;1,10;1,1",10,144,6600,12,1.46891908,14.46155718
"2;24,48;1,10;1,1",10,144,6600,13,1.5116221,14.46160077
"2;24,48;1,10;1,1",10,144,6600,14,1.4703668,14.46167529
"2;24,48;1,10;1,1",10,144,6600,15,1.4723077,14.46157976
"2;24,48;1,10;1,1",10,144,6600,16,1.45824911,14.46168935
"2;24,48;1,10;1,1",10,144,6600,17,1.46439013,14.46168105
"2;24,48;1,10;1,1",10,144,6600,18,1.46327311,14.46179744
"2;24,48;1,10;1,1",10,144,6600,19,1.44961465,14.46174942
"2;24,48;1,10;1,1",10,144,6600,20,1.45105923,14.46157366
"2;24,48;1,10;1,1",10,144,6600,21,1.45955261,14.4616418
"2;24,48;1,10;1,1",10,144,6600,22,1.45722181,14.4615899
"2;24,48;1,10;1,1",10,144,6600,23,1.51171441,14.46146389
"2;24,48;1,10;1,1",10,144,6600,24,1.46867504,14.46163814
"2;24,48;1,10;1,1",10,144,6600,25,1.51119653,14.46178607
"2;24,48;1,10;1,1",10,144,6600,26,1.4703048,14.46150093
"2;24,48;1,10;1,1",10,144,6600,27,1.4720032,14.46166169
"2;24,48;1,10;1,1",10,144,6600,28,1.45811524,14.46166048
"2;24,48;1,10;1,1",10,144,6600,29,1.4642248,14.46164498
"2;24,48;1,10;1,1",10,144,6600,30,1.46317959,14.46168345
"2;24,48;1,10;1,1",10,144,6600,31,1.44919542,14.46201199
"2;24,48;1,10;1,1",10,144,6600,32,1.4507431,14.46172842
"2;24,48;1,10;1,1",10,144,6600,33,1.45943337,14.46155465
"2;24,48;1,10;1,1",10,144,6600,34,1.45686069,14.46171278
"2;24,48;1,10;1,1",10,144,6600,35,1.51143312,14.4615375
"2;24,48;1,10;1,1",10,144,6600,36,1.46549035,14.46154106
"2;24,48;1,10;1,1",10,144,6600,37,1.51137411,14.46159779
"2;24,48;1,10;1,1",10,144,6600,38,1.47432531,14.46166813
"2;24,48;1,10;1,1",10,144,6600,39,1.46112247,14.46161077
"2;24,48;1,10;1,1",10,144,6600,40,1.46272646,14.46155837
"2;24,48;1,10;1,1",10,144,6600,41,1.46114305,14.46160969
"2;24,48;1,10;1,1",10,144,6600,42,1.45559117,14.46157081
"2;24,48;1,10;1,1",10,144,6600,43,1.44976185,14.46155848
"2;24,48;1,10;1,1",10,144,6600,44,1.45121401,14.46166778
"2;24,48;1,10;1,1",10,144,6600,45,1.45937081,14.46161721
"2;24,48;1,10;1,1",10,144,6600,46,1.44987981,14.46160872
"2;24,48;1,10;1,1",10,144,6600,47,1.51140414,14.46156649
"2;24,48;1,10;1,1",10,144,6600,48,1.4653653,14.46168725
"2;24,48;1,10;1,1",10,144,6600,49,1.51131664,14.46165526
"2;24,48;1,10;1,1",10,144,6600,50,1.47440233,14.46156508
"2;24,48;1,10;1,1",10,144,6600,51,1.46113175,14.46163544
"2;24,48;1,10;1,1",10,144,6600,52,1.46276233,14.46150409
"2;24,48;1,10;1,1",10,144,6600,53,1.46114936,14.46163307
"2;24,48;1,10;1,1",10,144,6600,54,1.45560924,14.46153351
"2;24,48;1,10;1,1",10,144,6600,55,1.44967497,14.46160363
"2;24,48;1,10;1,1",10,144,6600,56,1.45129036,14.46158105
"2;24,48;1,10;1,1",10,144,6600,57,1.4594471,14.46154092
"2;24,48;1,10;1,1",10,144,6600,58,1.44988204,14.46160522
"2;24,48;1,10;1,1",10,144,6600,59,1.51119083,14.46177979
"2;24,48;1,10;1,1",10,144,6600,60,1.46552656,14.46157237
"2;24,48;1,10;1,1",10,144,6600,61,1.51140032,14.46157158
"2;24,48;1,10;1,1",10,144,6600,62,1.47433685,14.46166853
"2;24,48;1,10;1,1",10,144,6600,63,1.46109136,14.46165634
"2;24,48;1,10;1,1",10,144,6600,64,1.45418289,14.46156552
"2;24,48;1,10;1,1",10,144,6600,65,1.46090897,14.46182428
"2;24,48;1,10;1,1",10,144,6600,66,1.45555818,14.46157819
"2;24,48;1,10;1,1",10,144,6600,67,1.44154076,14.46158061
"2;24,48;1,10;1,1",10,144,6600,68,1.44934647,14.46181837
"2;24,48;1,10;1,1",10,144,6600,69,1.46455326,14.46154351
"2;24,48;1,10;1,1",10,144,6600,70,1.45049315,14.46164535
"2;24,48;1,10;1,1",10,144,6600,71,1.51133669,14.46163394
"2;24,48;1,10;1,1",10,144,6600,72,1.46540157,14.46166677
"2;24,48;1,10;1,1",10,144,6600,73,1.51112191,14.46184999
"2;24,48;1,10;1,1",10,144,6600,74,1.4743989,14.46156743
"2;24,48;1,10;1,1",10,144,6600,75,1.46111745,14.46161579
"2;24,48;1,10;1,1",10,144,6600,76,1.45419126,14.46154873
"2;24,48;1,10;1,1",10,144,6600,77,1.46116209,14.46158007
"2;24,48;1,10;1,1",10,144,6600,78,1.45553969,14.46169397
"2;24,48;1,10;1,1",10,144,6600,79,1.44141127,14.4617101
"2;24,48;1,10;1,1",10,144,6600,80,1.44948383,14.46168739
"2;24,48;1,10;1,1",10,144,6600,81,1.46457554,14.46157687
"2;24,48;1,10;1,1",10,144,6600,82,1.45053179,14.46155814
"2;24,48;1,10;1,1",10,144,6600,83,1.51144669,14.46152393
"2;24,48;1,10;1,1",10,144,6600,84,1.44844105,14.46155943
"2;24,48;1,10;1,1",10,144,6600,85,1.48124679,14.46178298
"2;24,48;1,10;1,1",10,144,6600,86,1.45354692,14.46181316
"2;24,48;1,10;1,1",10,144,6600,87,1.44857371,14.46159361
"2;24,48;1,10;1,1",10,144,6600,88,1.44544476,14.46171782
"2;24,48;1,10;1,1",10,144,6600,89,1.4487733,14.46172309
"2;24,48;1,10;1,1",10,144,6600,90,1.44858922,14.4615316
"2;24,48;1,10;1,1",10,144,6600,91,1.43724433,14.46181205
"2;24,48;1,10;1,1",10,144,6600,92,1.43715792,14.46150973
"2;24,48;1,10;1,1",10,144,6600,93,1.42894774,14.46155464
"2;24,48;1,10;1,1",10,144,6600,94,1.42889859,14.46162053
"2;24,48;1,10;1,1",10,144,6600,95,1.48141703,14.46157953
"2;24,48;1,10;1,1",10,144,6600,96,1.44849114,14.46150935
"2;24,48;1,10;1,1",10,144,6600,97,1.48145641,14.46154015
"2;24,48;1,10;1,1",10,144,6600,98,1.45375592,14.4615526
"2;24,48;1,10;1,1",10,144,6600,99,1.44853686,14.46164457
"2;24,48;1,10;1,1",10,144,6600,100,1.44556497,14.46157033
"2;24,48;1,10;1,1",10,144,6600,101,1.44877769,14.46171195
"2;24,48;1,10;1,1",10,144,6600,102,1.44842714,14.46169553
"2;24,48;1,10;1,1",10,144,6600,103,1.43741993,14.46161507
"2;24,48;1,10;1,1",10,144,6600,104,1.43710639,14.46155322
"2;24,48;1,10;1,1",10,144,6600,105,1.4291015,14.46140831
"2;24,48;1,10;1,1",10,144,6600,106,1.42898472,14.46152608
"2;24,48;1,10;1,1",10,144,6600,107,1.48133317,14.46166339
"2;24,48;1,10;1,1",10,144,6600,108,1.45435387,14.46172874
"2;24,48;1,10;1,1",10,144,6600,109,1.48139083,14.46160701
"2;24,48;1,10;1,1",10,144,6600,110,1.45378153,14.46176014
"2;24,48;1,10;1,1",10,144,6600,111,1.44044639,14.46151062
"2;24,48;1,10;1,1",10,144,6600,112,1.44021753,14.46173949
"2;24,48;1,10;1,1",10,144,6600,113,1.44884925,14.46165519
"2;24,48;1,10;1,1",10,144,6600,114,1.4490525,14.46172387
"2;24,48;1,10;1,1",10,144,6600,115,1.43859667,14.46162487
"2;24,48;1,10;1,1",10,144,6600,116,1.43111757,14.4617551
"2;24,48;1,10;1,1",10,144,6600,117,1.42897168,14.4615307
"2;24,48;1,10;1,1",10,144,6600,118,1.42902268,14.46147841
"2;24,48;1,10;1,1",10,144,6600,119,1.48134773,14.46164883
"2;24,48;1,10;1,1",10,144,6600,120,1.45451478,14.46154922
"2;24,48;1,10;1,1",10,144,6600,121,1.48141164,14.4615862
"2;24,48;1,10;1,1",10,144,6600,122,1.45403374,14.46150794
"2;24,48;1,10;1,1",10,144,6600,123,1.44038339,14.46157362
"2;24,48;1,10;1,1",10,144,6600,124,1.44042427,14.46155799
"2;24,48;1,10;1,1",10,144,6600,125,1.44899662,14.4614982
"2;24,48;1,10;1,1",10,144,6600,126,1.44917907,14.4615595
"2;24,48;1,10;1,1",10,144,6600,127,1.43854125,14.4616803
"2;24,48;1,10;1,1",10,144,6600,128,1.43091342,14.46195248
"2;24,48;1,10;1,1",10,144,6600,129,1.42863808,14.4618643
"2;24,48;1,10;1,1",10,144,6600,130,1.42893497,14.46157678
"2;24,48;1,10;1,1",10,144,6600,131,1.4813203,14.46168455
"2;24,48;1,10;1,1",10,144,6600,132,1.46552608,14.46157989
"2;24,48;1,10;1,1",10,144,6600,133,1.51140538,14.46156525
"2;24,48;1,10;1,1",10,144,6600,134,1.47022872,14.46159317
"2;24,48;1,10;1,1",10,144,6600,135,1.46122375,14.46151625
"2;24,48;1,10;1,1",10,144,6600,136,1.46272974,14.46163886
"2;24,48;1,10;1,1",10,144,6600,137,1.46422389,14.46164089
"2;24,48;1,10;1,1",10,144,6600,138,1.4632602,14.46160244
"2;24,48;1,10;1,1",10,144,6600,139,1.4691766,14.46162532
"2;24,48;1,10;1,1",10,144,6600,140,1.45571016,14.4614567
"2;24,48;1,10;1,1",10,144,6600,141,1.45945432,14.46156637
"2;24,48;1,10;1,1",10,144,6600,142,1.45083871,14.46157816
"2;24,48;1,10;1,1",10,144,6600,143,1.51109878,14.46189066
"2;24,48;1,23;1,1",23,144,6600,0,1.18299751,14.53747457
"2;24,48;1,23;1,1",23,144,6600,1,1.18272875,14.53752579
"2;24,48;1,23;1,1",23,144,6600,2,1.18282548,14.53743878
"2;24,48;1,23;1,1",23,144,6600,3,1.182809,14.53744574
"2;24,48;1,23;1,1",23,144,6600,4,1.18279606,14.53746069
"2;24,48;1,23;1,1",23,144,6600,5,1.19101468,14.53746952
"2;24,48;1,23;1,1",23,144,6600,6,1.20163343,14.53740432
"2;24,48;1,23;1,1",23,144,6600,7,1.18786903,14.53744693
"2;24,48;1,23;1,1",23,144,6600,8,1.18273526,14.53742508
"2;24,48;1,23;1,1",23,144,6600,9,1.17678514,14.53744937
"2;24,48;1,23;1,1",23,144,6600,10,1.17123725,14.53756346
"2;24,48;1,23;1,1",23,144,6600,11,1.18292439,14.53732356
"2;24,48;1,23;1,1",23,144,6600,12,1.1828945,14.53735345
"2;24,48;1,23;1,1",23,144,6600,13,1.1828796,14.53738214
"2;24,48;1,23;1,1",23,144,6600,14,1.18287578,14.53737217
"2;24,48;1,23;1,1",23,144,6600,15,1.18285028,14.53739767
"2;24,48;1,23;1,1",23,144,6600,16,1.18280864,14.53743931
"2;24,48;1,23;1,1",23,144,6600,17,1.19098546,14.53749376
"2;24,48;1,23;1,1",23,144,6600,18,1.20162208,14.53741615
"2;24,48;1,23;1,1",23,144,6600,19,1.18786703,14.53744905
"2;24,48;1,23;1,1",23,144,6600,20,1.1827341,14.53741707
"2;24,48;1,23;1,1",23,144,6600,21,1.17670132,14.5375602
"2;24,48;1,23;1,1",23,144,6600,22,1.17153725,14.53742728
"2;24,48;1,23;1,1",23,144,6600,23,1.18281823,14.53746015
"2;24,48;1,23;1,1",23,144,6600,24,1.18252937,14.53752884
"2;24,48;1,23;1,1",23,144,6600,25,1.1826808,14.53738328
"2;24,48;1,23;1,1",23,144,6600,26,1.1824958,14.53757389
"2;24,48;1,23;1,1",23,144,6600,27,1.18251215,14.5375294
"2;24,48;1,23;1,1",23,144,6600,28,1.18251288,14.53752868
"2;24,48;1,23;1,1",23,144,6600,29,1.19058228,14.53767444
"2;24,48;1,23;1,1",23,144,6600,30,1.20131328,14.53766603
"2;24,48;1,23;1,1",23,144,6600,31,1.1874767,14.53762515
"2;24,48;1,23;1,1",23,144,6600,32,1.18234593,14.53759931
"2;24,48;1,23;1,1",23,144,6600,33,1.17662507,14.53739506
"2;24,48;1,23;1,1",23,144,6600,34,1.17119203,14.53755958
"2;24,48;1,23;1,1",23,144,6600,35,1.18254021,14.53752773
"2;24,48;1,23;1,1",23,144,6600,36,1.18264096,14.53741675
"2;24,48;1,23;1,1",23,144,6600,37,1.18257272,14.53748912
"2;24,48;1,23;1,1",23,144,6600,38,1.18260697,14.53744139
"2;24,48;1,23;1,1",23,144,6600,39,1.18257767,14.53747722
"2;24,48;1,23;1,1",23,144,6600,40,1.18256655,14.53750498
"2;24,48;1,23;1,1",23,144,6600,41,1.1908274,14.53745363
"2;24,48;1,23;1,1",23,144,6600,42,1.20136581,14.53751023
"2;24,48;1,23;1,1",23,144,6600,43,1.17911168,14.5375258
"2;24,48;1,23;1,1",23,144,6600,44,1.18262701,14.537476
"2;24,48;1,23;1,1",23,144,6600,45,1.17116478,14.53747028
"2;24,48;1,23;1,1",23,144,6600,46,1.1711707,14.53742265
"2;24,48;1,23;1,1",23,144,6600,47,1.18267771,14.53736256
"2;24,48;1,23;1,1",23,144,6600,48,1.1825376,14.53752402
"2;24,48;1,23;1,1",23,144,6600,49,1.18259511,14.53744644
"2;24,48;1,23;1,1",23,144,6600,50,1.18260253,14.53744703
"2;24,48;1,23;1,1",23,144,6600,51,1.18262629,14.53743585
"2;24,48;1,23;1,1",23,144,6600,52,1.18246655,14.5375924
"2;24,48;1,23;1,1",23,144,6600,53,1.19086437,14.53739214
"2;24,48;1,23;1,1",23,144,6600,54,1.2013379,14.53750755
"2;24,48;1,23;1,1",23,144,6600,55,1.17914587,14.53749201
"2;24,48;1,23;1,1",23,144,6600,56,1.18254291,14.53756745
"2;24,48;1,23;1,1",23,144,6600,57,1.17112574,14.53750575
"2;24,48;1,23;1,1",23,144,6600,58,1.1710656,14.5375399
"2;24,48;1,23;1,1",23,144,6600,59,1.18272099,14.53731928
"2;24,48;1,23;1,1",23,144,6600,60,1.18263894,14.5374157
"2;24,48;1,23;1,1",23,144,6600,61,1.18255545,14.53748611
"2;24,48;1,23;1,1",23,144,6600,62,1.18262844,14.53741312
"2;24,48;1,23;1,1",23,144,6600,63,1.18252809,14.53754349
"2;24,48;1,23;1,1",23,144,6600,64,1.18252785,14.53753085
"2;24,48;1,23;1,1",23,144,6600,65,1.19080742,14.5374644
"2;24,48;1,23;1,1",23,144,6600,66,1.20137324,14.53745943
"2;24,48;1,23;1,1",23,144,6600,67,1.17923837,14.53740801
"2;24,48;1,23;1,1",23,144,6600,68,1.18272223,14.5373678
"2;24,48;1,23;1,1",23,144,6600,69,1.17120645,14.53738047
"2;24,48;1,23;1,1",23,144,6600,70,1.17103375,14.53758582
"2;24,48;1,23;1,1",23,144,6600,71,1.18264881,14.53739146
"2;24,48;1,23;1,1",23,144,6600,72,1.1825915,14.53745799
"2;24,48;1,23;1,1",23,144,6600,73,1.18262265,14.53743276
"2;24,48;1,23;1,1",23,144,6600,74,1.18258922,14.53746041
"2;24,48;1,23;1,1",23,144,6600,75,1.1825431,14.53751963
